boutique,code_postal,client_anciennete,frequence_visites,captation,causes_achats,produit_prefere,produits_moins_connus,client_internet,volonte_boutique_proche,lat,lon,lat_boutique,lon_boutique
St Jean,63000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour regaler ma famille,Mouchous,Je ne sais pas,Non,oui,50.0323409,36.3567046,43.6650391,1.5039252
St Jean,47350,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Kanougas,Je ne sais pas,Non,Non,44.544623344,0.299681944,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Gateau de voyage,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Mouchous,Gateau de voyage,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64210,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Noel,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.6650391,1.5039252
Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir ; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,oui,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64600,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Gateau de voyage,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,28000,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,40.4353280125,-3.6959801125,43.4945144,-1.4736657
Bayonne,40230,Depuis quelques annees,exceptionelle,bouche a oreille,quand je reçois du monde ou quand je suis invitee; Fetes,Autres,Autres,Non,sans_avis,43.65315855,-1.2640493404708346,43.4945144,-1.4736657
Bayonne,64240,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau,Mouchous,Autres,Non,sans_avis,43.384797351230425,-1.2598572565995525,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,regulier,"avec vos parents, votre famille",pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir,Kanougas,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,Canada,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille,Chocolat,Je ne sais pas,oui,sans_avis,61.0666922,-107.991707,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64990,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Noel,Mouchous,Autres,Non,sans_avis,43.46064595,-1.4282576589489366,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Gateau basque,Gateau basque noisette,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,40220,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
Bayonne,40390,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.5480165,-1.313187993265678,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,31470,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,oui,oui,43.5073848,1.1570155996301534,43.4945144,-1.4736657
Bayonne,64100,Depuis moins d'un an,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64240,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Chocolat,Gateau basque aux agrumes,oui,sans_avis,43.384797351230425,-1.2598572565995525,43.4945144,-1.4736657
Bayonne,64600,Depuis quelques annees,regulier,bouche a oreille,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Espelines,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,25000,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,38.15360665,128.58617609882435,43.4945144,-1.4736657
Bayonne,64100,Depuis moins d'un an,regulier,bouche a oreille,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,67230,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,48.36852491481481,7.595544831481482,43.4945144,-1.4736657
Bayonne,32150,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,43.925841095454544,-0.0644719954545454,43.4945144,-1.4736657
Bayonne,64210,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir,Gateau basque,Autres,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.4945144,-1.4736657
Bayonne,75015,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Espelines,Non,sans_avis,48.84006768146342,2.296528706666667,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,40220,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Autres,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
Bayonne,64150,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.374650446875,-0.6297226125,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; Fetes,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,40440,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Fetes,Autres,Espelines,Non,sans_avis,43.5623599,-1.450410669128959,43.4945144,-1.4736657
Bayonne,40220,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
Bayonne,64600,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Gateau basque aux agrumes,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Chocolat,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Socoa,33720,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,oui,61.445695404020974,23.8521662868007,48.825983,2.3606487
Socoa,Belgique,C’est une de mes premieres visites,premiere_fois,En goutant,pour regaler ma famille,Kanougas,Je ne sais pas,Non,sans_avis,50.6402809,4.6667145,48.825983,2.3606487
Socoa,64122,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Je ne sais pas,Non,sans_avis,43.36781597432432,-1.70349487027027,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Autres,oui,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,32420,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Autres,Non,oui,43.420692810344825,0.7308950344827586,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque noisette,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,44210,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour regaler ma famille; pour faire un cadeau,Gateau basque,Gateau de voyage,Non,oui,47.13009815,-2.103629610692128,48.825983,2.3606487
Socoa,64500,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque noisette,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,69420,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.46526600604782,4.766602643389592,48.825983,2.3606487
Socoa,64700,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.34545245,-1.7151181530362305,48.825983,2.3606487
Socoa,64210,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Chocolat,Je ne sais pas,Non,sans_avis,43.43763507096019,-1.5853114421545669,48.825983,2.3606487
Socoa,31830,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.56356890344828,1.3035445744827583,48.825983,2.3606487
Socoa,44000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,47.22315926103582,-1.5533012683169685,48.825983,2.3606487
Socoa,95000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,44.93024836666667,34.137461333333334,48.825983,2.3606487
Socoa,87510,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,47.06351171,37.506625760000006,48.825983,2.3606487
Socoa,87510,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,47.06351171,37.506625760000006,48.825983,2.3606487
Socoa,22100,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,48.44041695,-2.074957408043105,48.825983,2.3606487
Socoa,40417,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Autres,Non,sans_avis,-1.3349222,34.6908251,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Gateau de voyage,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,33000,Depuis moins d'un an,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,44.83910495,-0.5814266226076892,48.825983,2.3606487
Socoa,27230,Depuis moins d'un an,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,43.00989845,-7.664752575,48.825983,2.3606487
Socoa,64700,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Kanougas,Autres,Non,sans_avis,43.34545245,-1.7151181530362305,48.825983,2.3606487
Socoa,64120,Depuis quelques annees,exceptionelle,En goutant,pour me faire plaisir,Gateau basque,Espelines,Non,sans_avis,43.31407347156398,-1.0391881772511848,48.825983,2.3606487
Socoa,64122,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.36781597432432,-1.70349487027027,48.825983,2.3606487
Socoa,64122,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.36781597432432,-1.70349487027027,48.825983,2.3606487
Socoa,64500,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Kanougas,Espelines,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,64122,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Kanougas,Gateau basque aux agrumes,Non,sans_avis,43.36781597432432,-1.70349487027027,48.825983,2.3606487
Socoa,64240,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Kanougas,Autres,oui,sans_avis,43.384797351230425,-1.2598572565995525,48.825983,2.3606487
Socoa,31500,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.609085899726026,1.467486172328767,48.825983,2.3606487
Espelette,64480,Depuis quelques annees,regulier,par hasard en passant devant,pour faire un cadeau,Autres,Autres,Non,sans_avis,43.386747163013695,-1.4384398342465752,43.3411726,-1.448083
Espelette,64240,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.384797351230425,-1.2598572565995525,43.3411726,-1.448083
Espelette,64480,Depuis quelques annees,exceptionelle,par hasard en passant devant,quand je reçois du monde ou quand je suis invitee; Anniversaires,Autres,Espelines,Non,sans_avis,43.386747163013695,-1.4384398342465752,43.3411726,-1.448083
